id,height,width,x,y,bbox_width,bbox_height
19,666,779,8,201,316,288
48,926,241,448,68,93,377
14,429,428,7,181,56,44
74,662,787,263,306,316,93
70,285,778,49,278,347,96
38,558,807,32,283,286,359
12,819,682,351,269,241,350
79,609,508,188,135,277,118
44,221,814,45,441,40,126
49,583,842,257,496,282,107
41,455,1079,89,355,376,278
30,747,775,248,378,116,369
0,558,827,40,303,170,330
63,959,485,320,215,202,306
6,638,845,211,199,377,151
61,458,348,22,5,192,236
24,828,487,271,81,211,205
48,283,845,72,343,168,87
65,740,778,274,246,348,220
17,955,534,404,66,172,173
48,763,830,350,495,291,319
66,483,626,56,401,41,129
3,689,392,253,43,46,351
62,694,1157,144,447,365,301
79,446,767,53,135,297,69
49,752,519,188,372,48,325
8,829,1031,448,459,239,209
44,496,652,77,238,132,327
49,628,620,322,37,312,49
50,930,658,372,420,68,372
6,1081,590,408,155,339,291
50,864,951,409,393,291,148
24,758,492,313,102,307,341
52,778,977,232,383,272,376
44,880,759,271,183,300,274
62,790,895,398,204,391,118
70,284,1115,86,478,309,146
61,391,602,223,216,212,72
70,893,842,445,181,307,206
41,766,1259,415,478,389,267
47,699,426,48,3,381,277
77,776,415,306,22,53,249
5,767,743,320,129,372,223
0,891,863,344,428,382,247
57,573,647,264,281,176,175
76,880,585,448,346,49,318
4,399,434,28,243,96,136
51,1062,706,472,428,125,355
52,559,1125,101,457,286,154
44,873,453,219,135,102,362
35,781,763,253,82,292,334
64,698,672,17,201,225,302
32,791,634,424,310,138,169
64,755,598,321,127,348,232
2,741,653,228,130,197,116
62,333,525,204,401,44,47
30,655,526,195,304,110,249
12,822,1011,421,393,253,141
38,1081,587,370,122,216,376
21,485,936,255,283,356,123
66,712,594,376,259,171,70
27,609,829,306,439,264,161
67,550,777,345,92,324,103
19,527,668,10,318,191,377
62,684,1043,429,422,293,165
19,975,937,393,499,264,306
65,1061,670,486,177,122,206
27,662,498,389,101,312,41
31,541,494,62,266,100,174
0,704,425,317,88,215,217
79,451,897,114,457,86,83
25,833,826,216,378,116,301
38,594,870,24,451,274,185
77,918,973,391,458,187,328
44,728,798,223,165,328,208
79,562,562,47,269,113,127
7,989,680,394,496,81,323
7,677,989,425,240,395,119
30,838,739,385,416,104,83
64,1117,564,409,34,351,360
59,884,613,249,344,225,298
9,674,1113,9,466,380,266
65,923,532,417,163,272,310
68,246,604,38,260,193,129
16,695,647,21,140,200,391
60,443,366,78,67,73,213
54,569,989,76,452,144,324
34,461,912,29,374,263,43
48,336,554,63,210,284,186
36,361,752,231,128,252,62
67,990,580,456,120,127,362
14,1054,891,462,248,257,399
74,807,812,152,398,142,365
24,156,851,28,380,88,44
62,894,515,284,0,315,382
14,675,983,461,434,285,45
54,746,385,169,108,115,343
75,629,811,176,351,333,297
27,202,571,36,272,138,60
29,855,590,350,201,55,268
12,568,851,153,131,360,207
13,811,674,263,130,160,329
25,635,533,59,68,275,257
67,823,820,439,139,374,124
51,651,436,252,12,260,215
67,1033,627,465,343,76,182
7,732,705,386,49,266,300
26,659,830,230,482,96,127
79,530,272,295,1,121,144
68,909,778,407,315,95,176
14,529,364,12,154,159,254
19,656,544,278,159,345,322
49,873,916,352,353,350,192
56,547,774,160,317,141,211
3,862,759,174,378,270,370
51,618,629,154,313,58,226
64,810,416,123,27,170,320
62,808,1028,132,404,297,280
43,1010,663,491,441,139,228
1,1065,420,493,95,248,397
69,887,340,395,118,143,295
48,1162,543,455,100,296,383
35,916,755,441,412,91,238
74,629,747,337,88,329,116
74,461,461,83,144,149,265
65,802,597,288,78,380,155
3,720,919,234,358,362,328
76,485,549,32,72,115,373
28,801,546,77,154,92,393
15,767,728,313,472,74,162
59,945,650,488,357,138,376
12,558,731,214,145,277,228
21,376,870,109,429,142,193
70,492,615,44,165,139,297
75,730,660,37,231,155,365
9,872,942,496,377,320,117
34,982,1086,391,404,361,383
40,817,679,482,187,343,276
17,928,297,330,159,84,265
67,971,643,290,233,304,313
34,380,967,58,321,272,60
71,190,573,7,275,42,68
24,438,921,31,371,222,110
32,880,893,269,473,257,297
40,653,807,211,469,232,310
39,511,710,351,280,125,72
60,634,789,392,479,257,83
4,1115,495,352,45,387,377
9,981,724,475,283,318,389
3,951,951,363,308,271,194
66,853,323,380,57,57,368
19,810,886,207,287,354,312
30,440,467,5,0,253,112
64,679,1007,295,332,359,106
0,486,940,291,473,111,73
5,386,524,164,285,167,98
1,809,938,283,449,322,256
11,564,655,226,74,345,122
58,637,609,270,41,242,94
33,499,845,58,347,267,388
59,819,344,329,38,214,223
13,776,488,251,41,87,241
71,366,651,171,52,199,101
64,1059,812,470,397,339,393
18,724,1117,162,461,367,212
28,321,867,44,435,347,44
44,868,534,217,251,238,395
38,1099,844,499,408,260,380
75,1181,514,412,51,198,394
35,717,388,409,63,205,225
37,416,893,139,392,136,198
34,655,694,164,188,109,397
13,1126,980,446,315,300,328
64,959,892,448,470,178,180
23,959,295,330,77,66,397
5,751,1011,224,404,231,137
13,741,558,253,57,107,298
32,193,357,9,176,61,77
15,299,724,42,100,256,110
78,720,961,212,199,400,196
23,478,796,54,133,300,220
65,455,631,152,330,226,78
69,983,534,293,194,287,356
8,627,596,217,119,324,259
31,520,541,281,328,65,180
32,947,731,387,499,71,200
27,787,714,392,88,340,262
43,923,825,446,318,169,248
18,304,1029,50,452,364,88
40,309,725,84,24,391,89
64,1056,462,474,11,187,392
61,988,716,399,142,296,376
68,810,570,245,300,161,249
66,370,424,4,81,133,173
20,765,722,399,292,60,174
51,390,704,22,244,392,65
16,241,434,63,196,141,56
37,800,443,38,51,329,390
78,725,1108,160,488,312,312
50,409,758,3,276,314,65
8,326,805,144,451,290,140
75,783,807,354,323,344,299
17,527,510,201,28,101,171
59,985,816,470,42,387,253
46,978,761,454,171,250,286
27,739,718,324,376,209,238
33,747,429,79,135,45,274
30,512,599,168,197,177,96
45,397,259,108,3,204,215
24,959,644,230,301,114,344
46,952,629,491,401,134,64
73,748,566,335,140,98,213
11,359,904,178,496,214,55
55,968,824,450,410,301,238
54,1135,493,456,203,178,353
4,892,757,311,294,165,268
24,608,1068,291,484,343,65
13,257,477,1,210,189,89
32,649,819,353,280,353,123
28,282,445,106,267,72,110
43,488,419,0,42,92,235
41,700,973,42,248,354,374
35,766,563,13,125,256,387
58,577,676,34,228,343,376
44,677,481,444,231,120,147
27,594,736,131,256,260,283
23,955,456,306,24,46,353
4,789,1112,175,431,303,300
46,992,746,247,100,391,345
15,909,405,314,67,128,385
79,665,791,426,455,95,145
71,921,1003,388,395,258,399
74,960,528,457,134,195,283
33,771,791,327,433,87,122
59,542,538,81,216,104,320
70,500,631,272,188,301,158
57,379,510,3,25,319,213
66,165,445,15,200,48,98
5,755,465,371,132,151,305
19,696,546,469,82,356,98
54,736,818,321,466,175,57
42,669,796,311,296,252,150
69,832,665,384,327,206,67
67,666,468,383,53,318,151
66,417,933,217,375,311,110
14,1109,471,442,15,295,353
2,646,481,446,60,191,118
34,671,852,455,254,395,114
13,309,689,28,306,260,66
69,882,767,359,409,187,379
31,808,879,444,351,314,207
39,669,444,324,31,120,238
76,835,284,319,38,68,183
52,448,1058,181,396,358,141
31,898,404,345,74,163,375
0,580,1222,288,497,325,216
41,402,571,103,200,260,226
49,735,597,336,309,226,173
27,684,558,317,43,274,94
33,370,661,244,407,111,70
58,504,705,109,99,370,119
17,965,594,411,181,67,156
27,637,666,305,33,356,157
59,636,802,350,317,172,226
12,195,835,54,282,350,40
11,546,868,121,443,97,355
45,559,442,17,79,122,311
39,648,1111,476,497,312,45
55,821,543,265,200,84,387
69,602,830,201,111,349,267
27,967,978,479,382,248,126
69,508,658,114,79,248,171
57,526,611,181,258,55,94
45,892,347,419,149,75,175
40,566,237,193,6,124,239
28,484,807,255,252,352,183
57,939,851,449,391,69,378
28,606,887,365,406,215,196
38,995,670,482,143,165,303
2,1052,611,362,12,213,317
27,475,887,269,248,371,135
1,446,1035,80,401,264,244
24,662,255,153,54,71,357
7,598,642,482,181,140,48
4,323,750,141,489,160,67
12,505,723,67,246,299,126
67,310,820,32,450,273,218
1,886,858,167,328,291,344
40,802,541,364,99,290,370
17,794,390,196,126,80,289
42,589,826,233,439,308,250
26,782,699,288,213,221,96
4,1118,887,426,168,384,303
64,1061,442,493,56,269,227
3,626,832,175,322,138,386
45,701,626,35,132,105,299
0,701,1112,410,445,386,113
11,730,220,327,77,94,136
5,721,1005,46,454,211,336
6,757,577,338,227,220,284
20,657,495,89,77,354,235
25,496,578,12,96,242,342
75,573,537,245,47,394,176
49,450,719,126,426,42,247
32,773,789,182,366,223,211
3,663,799,380,312,167,146
51,726,1029,357,262,383,265
77,642,833,387,126,343,116
43,464,882,27,424,245,170
76,707,360,430,12,204,85
71,742,670,342,136,203,237
6,746,283,173,113,90,343
33,690,468,66,169,252,316
75,678,489,254,5,198,331
43,1023,607,374,398,142,390
72,586,777,249,427,165,90
57,499,720,55,101,350,226
0,828,574,466,116,162,48
21,725,924,202,428,167,394
69,705,467,335,76,149,238
72,663,807,345,411,193,144
33,659,781,13,413,131,335
11,767,810,451,176,348,163
15,822,806,472,482,237,261
21,1119,705,383,37,283,393
77,921,690,334,275,268,214
76,1150,500,480,100,218,275
56,754,814,291,483,178,82
19,999,599,309,396,69,298
30,978,806,458,449,284,383
16,1012,717,244,249,85,392
45,765,611,113,66,197,393
48,572,366,86,85,59,109
33,648,877,308,443,213,76
19,635,831,96,397,168,268
9,383,204,81,122,42,56
51,407,842,104,67,382,65
79,361,1047,92,450,297,177
42,584,752,62,254,308,152
67,559,561,168,209,172,106
69,680,1027,86,392,327,263
49,1090,1027,381,461,193,343
7,716,320,412,64,209,131
29,751,438,280,210,122,143
36,907,666,360,252,204,211
5,837,665,134,339,97,335
77,563,631,210,62,265,147
77,420,360,281,221,59,83
1,751,737,235,307,193,132
29,365,704,175,413,53,71
62,703,579,110,84,181,254
41,557,452,203,189,206,149
30,474,943,286,404,328,80
47,953,396,293,9,263,292
2,600,1032,298,303,349,259
67,704,415,48,65,57,385
73,730,614,239,35,203,298
65,621,950,442,412,150,132
46,685,987,333,430,159,198
59,140,530,30,214,70,61
43,288,827,31,109,324,68
10,872,861,212,399,342,334
58,741,1073,100,428,248,376
6,755,663,318,287,89,363
43,642,547,305,324,83,250
26,608,1012,66,342,380,167
55,270,832,175,174,258,51
44,552,666,280,118,174,195
34,333,415,218,206,62,50
20,830,872,68,309,234,399
10,799,513,147,247,101,336
43,1135,865,496,365,226,385
55,763,250,459,146,48,88
28,590,636,174,198,370,126
59,861,846,346,451,225,118
50,726,608,251,280,274,339
28,931,587,217,36,161,325
35,1108,518,463,209,148,269
1,890,704,411,449,205,348
40,585,918,50,478,312,284
44,782,733,189,433,175,291
2,909,796,491,296,328,202
44,1055,668,354,333,149,339
21,530,1040,151,438,353,45
79,885,1011,325,460,181,161
62,684,455,345,321,84,101
40,255,742,5,273,304,46
49,875,754,474,298,327,343
13,419,442,113,43,324,99
18,775,938,298,232,341,350
5,650,721,256,365,143,193
77,545,854,247,138,387,163
0,572,927,149,361,383,330
52,968,916,358,462,298,311
34,675,549,15,121,314,266
79,504,470,118,35,259,268
63,460,974,59,298,331,212
61,729,684,419,123,309,248
30,518,646,106,101,164,293
23,679,438,17,103,292,394
72,604,664,123,59,306,196
23,812,644,95,217,290,319
2,411,903,130,500,93,91
17,1186,492,439,109,107,350
29,240,933,24,497,263,66
26,984,610,284,265,286,306
44,621,591,367,98,150,111
15,1082,1050,404,448,353,339
48,721,546,198,91,130,262
43,877,437,409,151,107,393
17,1094,926,434,350,292,299
12,570,648,300,424,43,60
64,577,396,145,6,266,266
28,636,922,287,477,365,123
47,562,1162,182,485,400,89
41,769,673,370,288,60,91
27,662,460,385,10,84,204
44,342,916,8,377,230,139
17,682,920,291,405,264,170
47,570,591,134,363,110,292
68,1013,617,392,87,344,259
53,758,291,226,17,43,196
44,626,965,28,306,368,218
18,549,962,129,435,156,86
79,809,711,454,457,76,217
13,645,713,239,459,66,240
56,1187,730,422,361,311,399
22,975,883,353,237,362,332
45,603,662,366,292,137,180
74,701,558,290,106,352,218
75,977,676,384,2,323,273
56,642,818,499,441,227,41
64,734,1132,200,360,381,224
8,289,548,29,205,153,69
46,947,555,359,282,84,347
77,559,498,42,51,302,273
60,450,979,185,363,310,56
71,782,787,131,174,229,321
59,374,1148,183,493,261,112
72,906,724,490,450,78,140
16,895,728,340,298,357,253
27,665,747,148,74,311,134
67,704,688,123,252,240,376
28,624,314,121,72,147,165
76,335,661,51,191,372,44
18,600,618,235,131,319,217
54,1143,1128,460,442,321,342
50,605,750,334,388,273,136
12,721,432,201,118,153,328
13,577,253,7,18,160,357
42,482,675,78,455,86,228
2,846,546,214,308,49,260
59,678,526,264,46,138,121
33,727,224,385,17,89,254
56,639,672,171,461,170,145
73,747,575,316,168,185,65
12,303,473,9,83,43,112
75,543,530,409,209,148,70
37,781,903,30,441,271,390
3,667,638,168,138,362,352
36,438,808,13,363,206,214
61,635,387,179,84,201,224
51,824,786,380,59,360,327
18,803,595,365,213,281,243
0,600,1005,196,420,370,72
38,751,741,207,249,329,307
20,691,536,291,14,215,108
36,547,948,249,459,350,217
51,846,521,462,43,157,68
65,402,621,141,428,152,154
48,478,920,29,339,387,247
20,241,898,4,214,314,72
67,873,739,276,268,147,256
41,490,669,51,44,269,363
72,370,684,22,252,228,266
3,454,779,160,318,390,45
61,752,853,208,339,156,400
39,525,788,134,446,71,141
50,653,351,229,5,259,144
17,1064,880,392,176,341,373
79,811,692,461,162,381,77
65,972,822,427,203,371,223
79,896,1012,336,324,348,284
13,623,426,173,170,212,182
3,547,724,389,492,144,108
69,834,425,385,19,121,63
38,614,632,50,444,136,208
17,653,1173,274,432,375,298
65,707,830,326,286,236,64
58,1029,987,388,375,256,285
11,565,758,202,399,268,305
23,964,1036,288,464,207,309
40,762,894,251,451,310,297
29,766,740,53,431,53,366
57,902,626,486,180,308,144
61,820,942,353,405,360,200
39,874,998,434,392,230,134
36,1008,614,486,146,75,400
28,714,498,399,37,132,177
57,656,933,444,449,331,113
32,873,470,217,118,105,336
63,899,361,420,151,140,246
43,571,786,336,215,249,174
62,555,254,131,68,71,258
25,829,1036,470,382,380,220
6,706,516,12,184,211,330
28,634,744,309,107,259,191
47,1011,754,441,160,208,298
70,180,918,19,169,391,113
33,1098,446,377,286,84,386
63,609,753,419,317,263,149
48,1085,420,487,129,90,289
19,433,596,75,166,115,150
25,844,1077,313,443,369,199
7,555,836,43,389,116,308
16,797,765,363,228,189,393
20,795,833,172,143,388,396
15,671,513,30,55,176,244
18,514,1081,110,493,317,83
53,750,717,292,119,374,90
38,554,516,163,70,315,102
38,495,885,49,420,201,329
3,755,632,444,131,189,126
5,1079,811,404,203,308,337
42,493,742,108,129,328,124
54,859,585,373,328,56,132
4,664,421,373,2,121,49
16,500,724,74,197,296,161
31,405,596,136,156,390,155
6,820,295,408,12,109,310
67,693,1171,191,499,399,115
33,774,833,125,308,296,304
72,214,1000,5,474,227,40
16,256,844,63,359,244,52
14,558,914,26,358,262,382
58,724,501,300,73,90,168
22,456,1073,80,452,338,84
9,675,479,385,198,221,117
40,768,1146,351,410,338,53
1,650,488,323,56,318,159
18,643,517,376,74,73,123
49,514,824,29,491,168,311
61,551,931,165,419,360,331
37,439,607,3,118,177,219
32,446,586,76,239,140,258
74,826,750,402,358,344,58
24,719,757,282,449,206,68
42,523,1155,258,386,369,45
11,603,1176,183,462,327,48
21,824,799,190,218,207,373
76,770,755,230,316,357,245
77,648,810,111,322,316,341
50,815,419,454,131,131,279
14,901,671,125,206,141,383
74,588,646,28,122,314,387
54,418,692,188,21,311,64
62,729,899,336,471,290,56
36,530,633,243,124,214,89
76,943,541,379,22,352,198
25,698,921,427,399,246,151
35,953,854,397,322,279,381
28,770,863,491,399,351,41
40,859,1122,375,372,396,342
3,614,645,208,434,136,361
49,308,981,44,447,255,93
13,700,539,85,340,44,298
62,910,441,429,61,250,331
75,645,999,376,477,376,70
9,1028,344,455,15,43,227
67,522,343,60,33,166,289
62,662,1072,391,379,376,115
26,315,759,80,387,91,136
64,559,537,153,52,121,202
1,685,690,53,290,158,245
29,809,777,262,445,202,313
72,424,876,234,402,382,119
45,700,394,133,152,165,314
37,708,646,472,369,43,188
28,1000,425,448,311,42,189
17,917,441,318,175,47,302
2,766,826,187,358,232,200
58,861,330,287,119,56,204
70,662,398,202,58,54,144
71,752,942,175,343,209,351
69,681,682,359,201,302,80
6,1023,714,342,207,201,336
68,867,698,249,308,182,369
23,892,599,441,293,115,207
57,1024,571,473,36,155,361
33,406,951,184,316,378,63
27,427,671,21,339,45,238
61,671,684,120,497,103,222
41,857,887,250,368,182,264
37,743,575,142,40,295,257
29,674,567,122,96,275,355
54,877,787,443,400,270,165
7,821,524,315,103,277,238
57,929,347,474,169,106,273
77,765,491,326,218,64,296
2,838,741,473,302,362,45
12,671,513,236,246,156,200
69,400,448,163,151,86,188
49,1080,808,359,287,183,323
23,394,367,104,62,58,44
46,722,628,352,260,311,45
22,373,1007,129,346,304,65
74,509,791,234,431,243,150
43,865,526,472,237,138,223
13,837,716,199,29,366,278
50,702,1101,318,498,262,85
56,540,1215,93,491,386,63
61,880,910,468,384,325,52
27,598,269,310,25,120,122
32,1057,843,419,459,231,253
19,643,890,340,396,387,99
55,524,659,3,349,141,126
10,651,542,439,30,356,92
5,798,928,173,348,182,295
17,995,303,280,60,77,360
58,838,686,351,264,273,290
11,333,1045,37,497,394,188
62,388,550,33,150,329,282
2,626,508,134,32,119,130
43,505,724,338,328,82,75
47,889,1054,385,394,306,161
25,702,796,199,233,181,110
22,952,765,484,346,122,292
63,996,513,459,147,252,350
48,601,528,280,135,88,207
30,675,1029,369,346,286,265
47,285,887,120,471,284,52
57,776,642,391,47,229,172
12,565,890,105,496,159,79
62,842,1103,369,430,307,291
58,684,601,302,7,277,90
24,757,736,229,238,187,373
60,736,593,339,191,264,93
23,724,790,129,426,321,392
56,399,553,38,253,120,120
5,920,610,234,119,248,349
77,466,576,284,168,140,81
51,731,662,359,306,97,199
26,804,793,396,39,371,174
9,850,691,213,312,241,364
32,710,978,319,411,233,231
76,548,742,95,224,250,312
24,779,622,207,257,296,386
42,543,523,194,133,203,248
28,783,991,462,487,202,149
29,719,756,231,469,89,99
9,827,746,181,296,74,397
43,522,983,389,341,300,60
41,927,648,346,374,143,232
67,642,923,468,361,312,94
34,736,669,131,168,353,346
38,467,827,17,388,311,217
66,980,564,478,7,298,217
12,571,674,89,319,96,202
70,562,1043,408,416,289,52
26,1026,1057,446,303,363,311
0,820,665,239,385,67,250
71,725,494,371,55,279,121
75,557,820,128,494,130,171
44,320,576,182,28,164,82
70,315,809,144,457,243,100
72,864,778,349,196,208,332
39,1156,520,446,184,255,326
50,669,298,190,168,46,142
18,711,999,239,489,175,275
4,578,590,198,191,325,265
53,856,888,391,194,378,237
74,837,667,103,147,354,382
28,1081,1001,343,490,185,372
6,887,917,359,454,65,247
62,633,367,243,1,49,182
71,796,489,374,150,203,382
33,236,591,33,289,156,131
57,613,461,113,19,331,214
58,705,485,477,165,45,56
23,735,363,47,17,152,391
16,808,724,321,285,262,100
33,893,1116,269,420,371,367
74,251,590,14,212,257,177
21,783,955,324,493,335,271
49,840,799,453,408,134,89
2,912,625,150,18,211,382
25,1045,632,389,416,71,346
6,649,702,254,251,148,321
75,423,918,146,335,289,75
51,408,968,128,321,248,233
53,959,723,399,240,375,316
12,890,796,442,124,398,280
75,850,1116,295,492,343,307
20,890,614,468,55,273,57
12,975,634,497,402,154,164
61,604,725,335,327,64,47
13,972,1032,326,453,391,388
29,1130,930,347,375,319,390
57,795,363,378,32,137,147
60,811,514,201,176,148,254
25,966,637,429,364,177,292
55,966,518,464,119,59,330
37,815,488,211,125,304,226
20,442,163,198,11,109,117
64,720,689,302,106,351,96
77,610,748,283,382,248,154
30,1065,667,449,489,135,350
66,860,769,441,485,106,158
63,1023,848,367,485,195,367
70,499,431,44,12,273,331
5,791,770,409,209,352,174
48,662,1001,318,367,244,96
13,640,966,95,337,236,299
6,910,527,317,271,109,394
9,434,744,95,145,313,141
4,1010,876,364,297,356,309
22,836,485,217,52,306,377
1,663,647,9,17,268,291
0,360,779,264,304,357,41
54,718,558,336,124,126,202
68,532,748,35,148,234,112
2,954,675,424,178,250,340
34,677,290,294,36,96,44
51,793,642,264,59,354,231
18,870,512,458,171,51,357
74,301,525,94,191,235,116
72,626,732,250,281,322,328
